entity_label,entity_name,document_path,chunk_index
Benefit,Reduced hallucinations,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,4
Technology,Prompting,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,4
Process,Supplying context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,4
Benefit,More accurate responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,4
Benefit,More relevant responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,4
Benefit,More trustworthy responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,4
Challenge,Lack of access to data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,4
Benefit,Compensating for lack of access to data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,4
Process,providing context in prompts,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,5
Benefit,reduced hallucinations,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,5
Benefit,improved accuracy of LLM responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,5
Technology,RAG (Retrieval-Augmented Generation),/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,5
Concept,additional context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_1-generative-ai_3-context.pdf,5
Technology,chatbot,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,9
Technology,knowledge graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,9
Concept,historical context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,9
Benefit,more in-depth and contextual responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,9
Technology,document database,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,9
Process,"store and retrieve articles, reports, or other textual data",/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,9
Benefit,answer user queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,9
Technology,LLMs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,0
Technology,Retrieval-Augmented Generation (RAG),/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,0
Benefit,More accurate and tailored answers,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,0
Challenge,Required information not present in the model's training data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,0
Process,RAG process,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,0
Concept,"Relevant, up-to-date information",/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,0
Concept,External sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,0
Technology,Retrieval-Augmented Generation (RAG),/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,1
Process,Understanding the User Query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,1
Process,Information Retrieval,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,1
Process,Response Generation,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,1
Concept,user query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,1
Concept,retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,1
Concept,external data sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,1
Example,documents,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,1
Example,databases,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,1
Example,knowledge graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,1
Concept,Prompt,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,2
Process,Response Generation,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,2
Technology,RAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,2
Technology,Retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,2
Technology,Language model,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,2
Concept,Retrieved information,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,2
Concept,User query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,2
Benefit,More accurate and relevant response,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,2
Resource,llm-rag-process diagram,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,2
Technology,RAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Technology,language model,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Technology,chatbot,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Technology,news API,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Process,retrieving information,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Process,combining retrieved information with the original question,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Process,sending the combined input to a language model,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Concept,contextual awareness,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Concept,"real, up-to-date information",/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Benefit,contextually aware responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Benefit,"grounded responses using real, up-to-date information",/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Example,"""What’s the latest news on the Olympics?""",/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,3
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,4
Challenge,Hallucinations,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,4
Technology,News API,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,4
Technology,News agency chatbot,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,4
Process,Grounding,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,4
Benefit,Improved response accuracy,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,4
Benefit,Timely and accurate responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,4
Example,What's the latest news on the Olympics?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,4
Concept,user query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,5
Concept,external data sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,5
Technology,RAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,5
Technology,Retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,5
Concept,relevant information,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,5
Concept,unstructured input,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,5
Process,searching and retrieving relevant information,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,5
Process,RAG process,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,6
Technology,RAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,6
Technology,Retriever,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,6
Concept,unstructured input,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,6
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,6
Concept,structured data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,6
Technology,Full-text search,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,6
Technology,Vector search,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,6
Technology,Text to Cypher,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,6
Concept,Data sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,6
Process,RAG process,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,7
Technology,RAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,7
Concept,data sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,7
Example,Documents,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,7
Example,APIs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,7
Example,Knowledge Graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,7
Technology,news API,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,8
Concept,data sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,8
Example,news agency chatbot,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,8
Process,retrieve the latest articles or headlines,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,8
Technology,knowledge graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,8
Process,understand the relationships between different news topics,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,8
Concept,historical context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,8
Benefit,more in-depth and contextual responses,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,8
Concept,relationships between entities,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,8
Technology,RAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,10
Technology,Embeddings,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,10
Technology,Knowledge graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,10
Process,Knowledge graph construction,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,10
Process,Understanding user queries,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,10
Process,Retrieving relevant information,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,10
Process,Generating a response using the retrieved information,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,10
Technology,embeddings,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,11
Technology,vector search,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,11
Benefit,retrieve relevant information,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_1-what-is-rag.pdf,11
Technology,Embeddings,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_2-vector-search.pdf,8
Concept,Embedding models,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_2-vector-search.pdf,8
Technology,text-embedding-ada-002,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_2-vector-search.pdf,8
Example,"word ""apple""",/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_2-vector-search.pdf,8
Process,convert a chunk of text into a vector embedding,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_2-vector-search.pdf,8
Concept,vector embedding,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_2-vector-search.pdf,8
Technology,API endpoints,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_2-vector-search.pdf,8
Technology,Embeddings,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_2-vector-search.pdf,9
Concept,Context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_2-rag_2-vector-search.pdf,9
